sample_id,piece_id,cavity_id,shape_family,is_mvp,rotation_deg,label,split,heldout_family_fold,cavity_source,piece_height_mm,cavity_depth_mm,p_mask_area_px,c_mask_area_px,iou
1266,rectangle_005,rectangle_005_cav00,rectangle,False,60,0,train,0,matching_clearance,30.607,98.166,2548,2688,0.71229
1267,rectangle_005,rectangle_005_cav00,rectangle,False,70,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.747054
1268,rectangle_005,rectangle_005_cav00,rectangle,False,80,0,train,0,matching_clearance,30.607,98.166,2610,2688,0.774847
1269,rectangle_005,rectangle_005_cav00,rectangle,False,90,0,test,0,matching_clearance,30.607,98.166,2592,2688,0.755864
1270,rectangle_005,rectangle_005_cav00,rectangle,False,100,0,train,0,matching_clearance,30.607,98.166,2610,2688,0.774847
1271,rectangle_005,rectangle_005_cav00,rectangle,False,110,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.747054
1272,rectangle_005,rectangle_005_cav00,rectangle,False,120,0,test,0,matching_clearance,30.607,98.166,2548,2688,0.71229
1273,rectangle_005,rectangle_005_cav00,rectangle,False,130,0,test,0,matching_clearance,30.607,98.166,2604,2688,0.697728
1274,rectangle_005,rectangle_005_cav00,rectangle,False,140,0,train,0,matching_clearance,30.607,98.166,2604,2688,0.701666
1275,rectangle_005,rectangle_005_cav00,rectangle,False,150,0,test,0,matching_clearance,30.607,98.166,2548,2688,0.726172
1276,rectangle_005,rectangle_005_cav00,rectangle,False,160,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.775849
1277,rectangle_005,rectangle_005_cav00,rectangle,False,170,1,train,0,matching_clearance,30.607,98.166,2610,2688,0.860372
1278,rectangle_005,rectangle_005_cav00,rectangle,False,180,1,train,0,matching_clearance,30.607,98.166,2592,2688,0.952657
1279,rectangle_005,rectangle_005_cav00,rectangle,False,190,1,train,0,matching_clearance,30.607,98.166,2610,2688,0.860372
1280,rectangle_005,rectangle_005_cav00,rectangle,False,200,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.775849
1281,rectangle_005,rectangle_005_cav00,rectangle,False,210,0,train,0,matching_clearance,30.607,98.166,2548,2688,0.726172
1282,rectangle_005,rectangle_005_cav00,rectangle,False,220,0,test,0,matching_clearance,30.607,98.166,2604,2688,0.701666
1283,rectangle_005,rectangle_005_cav00,rectangle,False,230,0,train,0,matching_clearance,30.607,98.166,2604,2688,0.697728
1284,rectangle_005,rectangle_005_cav00,rectangle,False,240,0,test,0,matching_clearance,30.607,98.166,2548,2688,0.71229
1285,rectangle_005,rectangle_005_cav00,rectangle,False,250,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.747054
1286,rectangle_005,rectangle_005_cav00,rectangle,False,260,0,train,0,matching_clearance,30.607,98.166,2610,2688,0.774847
1287,rectangle_005,rectangle_005_cav00,rectangle,False,270,0,train,0,matching_clearance,30.607,98.166,2592,2688,0.755864
1288,rectangle_005,rectangle_005_cav00,rectangle,False,280,0,train,0,matching_clearance,30.607,98.166,2610,2688,0.774847
1289,rectangle_005,rectangle_005_cav00,rectangle,False,290,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.747054
1290,rectangle_005,rectangle_005_cav00,rectangle,False,300,0,train,0,matching_clearance,30.607,98.166,2548,2688,0.71229
1291,rectangle_005,rectangle_005_cav00,rectangle,False,310,0,train,0,matching_clearance,30.607,98.166,2604,2688,0.697728
1292,rectangle_005,rectangle_005_cav00,rectangle,False,320,0,test,0,matching_clearance,30.607,98.166,2604,2688,0.701666
1293,rectangle_005,rectangle_005_cav00,rectangle,False,330,0,train,0,matching_clearance,30.607,98.166,2548,2688,0.726172
1294,rectangle_005,rectangle_005_cav00,rectangle,False,340,0,train,0,matching_clearance,30.607,98.166,2576,2688,0.775849
1295,rectangle_005,rectangle_005_cav00,rectangle,False,350,1,train,0,matching_clearance,30.607,98.166,2610,2688,0.860372
1296,rectangle_005,rectangle_005_cav01,rectangle,False,0,1,train,0,other_piece_matching,30.607,19.85,2592,5084,0.513809
1297,rectangle_005,rectangle_005_cav01,rectangle,False,10,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516871
1298,rectangle_005,rectangle_005_cav01,rectangle,False,20,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.512729
1299,rectangle_005,rectangle_005_cav01,rectangle,False,30,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.50726
1300,rectangle_005,rectangle_005_cav01,rectangle,False,40,1,train,0,other_piece_matching,30.607,19.85,2604,5084,0.497967
1301,rectangle_005,rectangle_005_cav01,rectangle,False,50,1,test,0,other_piece_matching,30.607,19.85,2604,5084,0.495073
1302,rectangle_005,rectangle_005_cav01,rectangle,False,60,1,test,0,other_piece_matching,30.607,19.85,2548,5084,0.498325
1303,rectangle_005,rectangle_005_cav01,rectangle,False,70,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.50567
1304,rectangle_005,rectangle_005_cav01,rectangle,False,80,1,test,0,other_piece_matching,30.607,19.85,2610,5084,0.516574
1305,rectangle_005,rectangle_005_cav01,rectangle,False,90,1,train,0,other_piece_matching,30.607,19.85,2592,5084,0.513809
1306,rectangle_005,rectangle_005_cav01,rectangle,False,100,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516574
1307,rectangle_005,rectangle_005_cav01,rectangle,False,110,1,test,0,other_piece_matching,30.607,19.85,2576,5084,0.50567
1308,rectangle_005,rectangle_005_cav01,rectangle,False,120,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.498325
1309,rectangle_005,rectangle_005_cav01,rectangle,False,130,1,train,0,other_piece_matching,30.607,19.85,2604,5084,0.495073
1310,rectangle_005,rectangle_005_cav01,rectangle,False,140,1,val,0,other_piece_matching,30.607,19.85,2604,5084,0.497967
1311,rectangle_005,rectangle_005_cav01,rectangle,False,150,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.50726
1312,rectangle_005,rectangle_005_cav01,rectangle,False,160,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.512729
1313,rectangle_005,rectangle_005_cav01,rectangle,False,170,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516871
1314,rectangle_005,rectangle_005_cav01,rectangle,False,180,1,train,0,other_piece_matching,30.607,19.85,2592,5084,0.513809
1315,rectangle_005,rectangle_005_cav01,rectangle,False,190,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516871
1316,rectangle_005,rectangle_005_cav01,rectangle,False,200,1,test,0,other_piece_matching,30.607,19.85,2576,5084,0.512729
1317,rectangle_005,rectangle_005_cav01,rectangle,False,210,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.50726
1318,rectangle_005,rectangle_005_cav01,rectangle,False,220,1,train,0,other_piece_matching,30.607,19.85,2604,5084,0.497967
1319,rectangle_005,rectangle_005_cav01,rectangle,False,230,1,train,0,other_piece_matching,30.607,19.85,2604,5084,0.495073
1320,rectangle_005,rectangle_005_cav01,rectangle,False,240,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.498325
1321,rectangle_005,rectangle_005_cav01,rectangle,False,250,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.50567
1322,rectangle_005,rectangle_005_cav01,rectangle,False,260,1,test,0,other_piece_matching,30.607,19.85,2610,5084,0.516574
1323,rectangle_005,rectangle_005_cav01,rectangle,False,270,1,train,0,other_piece_matching,30.607,19.85,2592,5084,0.513809
1324,rectangle_005,rectangle_005_cav01,rectangle,False,280,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516574
1325,rectangle_005,rectangle_005_cav01,rectangle,False,290,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.50567
1326,rectangle_005,rectangle_005_cav01,rectangle,False,300,1,test,0,other_piece_matching,30.607,19.85,2548,5084,0.498325
1327,rectangle_005,rectangle_005_cav01,rectangle,False,310,1,train,0,other_piece_matching,30.607,19.85,2604,5084,0.495073
1328,rectangle_005,rectangle_005_cav01,rectangle,False,320,1,test,0,other_piece_matching,30.607,19.85,2604,5084,0.497967
1329,rectangle_005,rectangle_005_cav01,rectangle,False,330,1,train,0,other_piece_matching,30.607,19.85,2548,5084,0.50726
1330,rectangle_005,rectangle_005_cav01,rectangle,False,340,1,train,0,other_piece_matching,30.607,19.85,2576,5084,0.512729
1331,rectangle_005,rectangle_005_cav01,rectangle,False,350,1,train,0,other_piece_matching,30.607,19.85,2610,5084,0.516871
1332,rectangle_005,rectangle_005_cav02,rectangle,False,0,0,train,0,scale_minus_20_percent,30.607,19.306,2592,1672,0.643509
1333,rectangle_005,rectangle_005_cav02,rectangle,False,10,0,val,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.639698
1334,rectangle_005,rectangle_005_cav02,rectangle,False,20,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.63818
1335,rectangle_005,rectangle_005_cav02,rectangle,False,30,0,test,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.61982
1336,rectangle_005,rectangle_005_cav02,rectangle,False,40,0,val,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.610005
1337,rectangle_005,rectangle_005_cav02,rectangle,False,50,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.606806
1338,rectangle_005,rectangle_005_cav02,rectangle,False,60,0,test,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.608378
1339,rectangle_005,rectangle_005_cav02,rectangle,False,70,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.621169
1340,rectangle_005,rectangle_005_cav02,rectangle,False,80,0,train,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.634753
1341,rectangle_005,rectangle_005_cav02,rectangle,False,90,0,train,0,scale_minus_20_percent,30.607,19.306,2592,1672,0.643509
1342,rectangle_005,rectangle_005_cav02,rectangle,False,100,0,test,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.634753
1343,rectangle_005,rectangle_005_cav02,rectangle,False,110,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.621169
1344,rectangle_005,rectangle_005_cav02,rectangle,False,120,0,train,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.608378
1345,rectangle_005,rectangle_005_cav02,rectangle,False,130,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.606806
1346,rectangle_005,rectangle_005_cav02,rectangle,False,140,0,val,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.610005
1347,rectangle_005,rectangle_005_cav02,rectangle,False,150,0,train,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.61982
1348,rectangle_005,rectangle_005_cav02,rectangle,False,160,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.63818
1349,rectangle_005,rectangle_005_cav02,rectangle,False,170,0,train,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.639698
1350,rectangle_005,rectangle_005_cav02,rectangle,False,180,0,test,0,scale_minus_20_percent,30.607,19.306,2592,1672,0.643509
1351,rectangle_005,rectangle_005_cav02,rectangle,False,190,0,test,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.639698
1352,rectangle_005,rectangle_005_cav02,rectangle,False,200,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.63818
1353,rectangle_005,rectangle_005_cav02,rectangle,False,210,0,val,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.61982
1354,rectangle_005,rectangle_005_cav02,rectangle,False,220,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.610005
1355,rectangle_005,rectangle_005_cav02,rectangle,False,230,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.606806
1356,rectangle_005,rectangle_005_cav02,rectangle,False,240,0,train,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.608378
1357,rectangle_005,rectangle_005_cav02,rectangle,False,250,0,train,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.621169
1358,rectangle_005,rectangle_005_cav02,rectangle,False,260,0,test,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.634753
1359,rectangle_005,rectangle_005_cav02,rectangle,False,270,0,train,0,scale_minus_20_percent,30.607,19.306,2592,1672,0.643509
1360,rectangle_005,rectangle_005_cav02,rectangle,False,280,0,test,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.634753
1361,rectangle_005,rectangle_005_cav02,rectangle,False,290,0,val,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.621169
1362,rectangle_005,rectangle_005_cav02,rectangle,False,300,0,train,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.608378
1363,rectangle_005,rectangle_005_cav02,rectangle,False,310,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.606806
1364,rectangle_005,rectangle_005_cav02,rectangle,False,320,0,train,0,scale_minus_20_percent,30.607,19.306,2604,1672,0.610005
1365,rectangle_005,rectangle_005_cav02,rectangle,False,330,0,test,0,scale_minus_20_percent,30.607,19.306,2548,1672,0.61982
1366,rectangle_005,rectangle_005_cav02,rectangle,False,340,0,val,0,scale_minus_20_percent,30.607,19.306,2576,1672,0.63818
1367,rectangle_005,rectangle_005_cav02,rectangle,False,350,0,train,0,scale_minus_20_percent,30.607,19.306,2610,1672,0.639698
1368,rectangle_005,rectangle_005_cav03,rectangle,False,0,1,train,0,scale_plus_10_percent,30.607,22.997,2592,3120,0.83277
1369,rectangle_005,rectangle_005_cav03,rectangle,False,10,1,test,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.817774
1370,rectangle_005,rectangle_005_cav03,rectangle,False,20,1,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.750984
1371,rectangle_005,rectangle_005_cav03,rectangle,False,30,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.708358
1372,rectangle_005,rectangle_005_cav03,rectangle,False,40,0,val,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.684876
1373,rectangle_005,rectangle_005_cav03,rectangle,False,50,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.680954
1374,rectangle_005,rectangle_005_cav03,rectangle,False,60,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.69395
1375,rectangle_005,rectangle_005_cav03,rectangle,False,70,0,test,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.722823
1376,rectangle_005,rectangle_005_cav03,rectangle,False,80,1,train,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.745238
1377,rectangle_005,rectangle_005_cav03,rectangle,False,90,1,test,0,scale_plus_10_percent,30.607,22.997,2592,3120,0.747182
1378,rectangle_005,rectangle_005_cav03,rectangle,False,100,1,train,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.745238
1379,rectangle_005,rectangle_005_cav03,rectangle,False,110,0,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.722823
1380,rectangle_005,rectangle_005_cav03,rectangle,False,120,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.69395
1381,rectangle_005,rectangle_005_cav03,rectangle,False,130,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.680954
1382,rectangle_005,rectangle_005_cav03,rectangle,False,140,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.684876
1383,rectangle_005,rectangle_005_cav03,rectangle,False,150,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.708358
1384,rectangle_005,rectangle_005_cav03,rectangle,False,160,1,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.750984
1385,rectangle_005,rectangle_005_cav03,rectangle,False,170,1,val,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.817774
1386,rectangle_005,rectangle_005_cav03,rectangle,False,180,1,val,0,scale_plus_10_percent,30.607,22.997,2592,3120,0.83277
1387,rectangle_005,rectangle_005_cav03,rectangle,False,190,1,test,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.817774
1388,rectangle_005,rectangle_005_cav03,rectangle,False,200,1,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.750984
1389,rectangle_005,rectangle_005_cav03,rectangle,False,210,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.708358
1390,rectangle_005,rectangle_005_cav03,rectangle,False,220,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.684876
1391,rectangle_005,rectangle_005_cav03,rectangle,False,230,0,test,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.680954
1392,rectangle_005,rectangle_005_cav03,rectangle,False,240,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.69395
1393,rectangle_005,rectangle_005_cav03,rectangle,False,250,0,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.722823
1394,rectangle_005,rectangle_005_cav03,rectangle,False,260,1,test,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.745238
1395,rectangle_005,rectangle_005_cav03,rectangle,False,270,1,train,0,scale_plus_10_percent,30.607,22.997,2592,3120,0.747182
1396,rectangle_005,rectangle_005_cav03,rectangle,False,280,1,test,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.745238
1397,rectangle_005,rectangle_005_cav03,rectangle,False,290,0,train,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.722823
1398,rectangle_005,rectangle_005_cav03,rectangle,False,300,0,val,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.69395
1399,rectangle_005,rectangle_005_cav03,rectangle,False,310,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.680954
1400,rectangle_005,rectangle_005_cav03,rectangle,False,320,0,train,0,scale_plus_10_percent,30.607,22.997,2604,3120,0.684876
1401,rectangle_005,rectangle_005_cav03,rectangle,False,330,0,train,0,scale_plus_10_percent,30.607,22.997,2548,3120,0.708358
1402,rectangle_005,rectangle_005_cav03,rectangle,False,340,1,test,0,scale_plus_10_percent,30.607,22.997,2576,3120,0.750984
1403,rectangle_005,rectangle_005_cav03,rectangle,False,350,1,test,0,scale_plus_10_percent,30.607,22.997,2610,3120,0.817774
1404,rectangle_005,rectangle_005_cav04,rectangle,False,0,1,test,0,zero_clearance,30.607,73.535,2592,2592,1.0
1405,rectangle_005,rectangle_005_cav04,rectangle,False,10,1,train,0,zero_clearance,30.607,73.535,2610,2592,0.862844
1406,rectangle_005,rectangle_005_cav04,rectangle,False,20,0,train,0,zero_clearance,30.607,73.535,2576,2592,0.777302
1407,rectangle_005,rectangle_005_cav04,rectangle,False,30,0,train,0,zero_clearance,30.607,73.535,2548,2592,0.726815
1408,rectangle_005,rectangle_005_cav04,rectangle,False,40,0,train,0,zero_clearance,30.607,73.535,2604,2592,0.701967
1409,rectangle_005,rectangle_005_cav04,rectangle,False,50,0,train,0,zero_clearance,30.607,73.535,2604,2592,0.697564
1410,rectangle_005,rectangle_005_cav04,rectangle,False,60,0,test,0,zero_clearance,30.607,73.535,2548,2592,0.710819
1411,rectangle_005,rectangle_005_cav04,rectangle,False,70,0,val,0,zero_clearance,30.607,73.535,2576,2592,0.744276
1412,rectangle_005,rectangle_005_cav04,rectangle,False,80,0,train,0,zero_clearance,30.607,73.535,2610,2592,0.766157
1413,rectangle_005,rectangle_005_cav04,rectangle,False,90,0,train,0,zero_clearance,30.607,73.535,2592,2592,0.74359
1414,rectangle_005,rectangle_005_cav04,rectangle,False,100,0,train,0,zero_clearance,30.607,73.535,2610,2592,0.766157
1415,rectangle_005,rectangle_005_cav04,rectangle,False,110,0,train,0,zero_clearance,30.607,73.535,2576,2592,0.744276
1416,rectangle_005,rectangle_005_cav04,rectangle,False,120,0,train,0,zero_clearance,30.607,73.535,2548,2592,0.710819
1417,rectangle_005,rectangle_005_cav04,rectangle,False,130,0,train,0,zero_clearance,30.607,73.535,2604,2592,0.697564
1418,rectangle_005,rectangle_005_cav04,rectangle,False,140,0,train,0,zero_clearance,30.607,73.535,2604,2592,0.701967
1419,rectangle_005,rectangle_005_cav04,rectangle,False,150,0,train,0,zero_clearance,30.607,73.535,2548,2592,0.726815
